session_id,session_date,device_type,user_id,month
736,2024-01-06,Desktop,11329,1
737,2024-01-09,Mobile,7295,1
738,2024-01-19,Desktop,32131,1
739,2024-01-21,Desktop,3952,1
740,2024-01-14,Mobile,23586,1
741,2024-01-31,Desktop,11454,1
742,2024-01-08,Desktop,4983,1
743,2024-01-15,Mobile,21373,1
744,2024-01-31,Mobile,5140,1
745,2024-01-18,Mobile,21109,1
746,2024-01-09,Mobile,2217,1
747,2024-01-26,Tablet,20405,1
748,2024-01-06,Desktop,8848,1
749,2024-01-10,Mobile,367,1
750,2024-01-09,Mobile,19296,1
751,2024-01-02,Mobile,13790,1
752,2024-01-17,Mobile,36740,1
753,2024-01-21,Mobile,15604,1
754,2024-01-22,Mobile,32281,1
755,2024-01-20,Mobile,45501,1
756,2024-01-16,Mobile,21970,1
757,2024-01-19,Desktop,22315,1
758,2024-01-19,Desktop,39539,1
759,2024-01-26,Tablet,48102,1
760,2024-01-21,Mobile,13276,1
761,2024-01-22,Desktop,26271,1
762,2024-01-26,Mobile,33038,1
763,2024-01-10,Mobile,26737,1
764,2024-01-20,Mobile,30929,1
765,2024-01-28,Mobile,254,1
766,2024-01-03,Desktop,10095,1
767,2024-01-23,Desktop,15983,1
768,2024-01-07,Mobile,34157,1
769,2024-01-30,Mobile,43233,1
770,2024-01-14,Mobile,2574,1
771,2024-01-26,Desktop,27797,1
772,2024-01-26,Desktop,6104,1
773,2024-01-11,Mobile,6268,1
774,2024-01-08,Mobile,42973,1
775,2024-01-10,Mobile,15591,1
776,2024-01-16,Desktop,18133,1
777,2024-01-20,Mobile,27347,1
778,2024-01-02,Desktop,46845,1
779,2024-01-07,Tablet,35955,1
780,2024-01-30,Mobile,29874,1
781,2024-01-12,Mobile,34178,1
782,2024-01-05,Mobile,41075,1
783,2024-01-26,Mobile,38071,1
784,2024-01-13,Desktop,22116,1
785,2024-01-05,Desktop,41158,1
786,2024-01-11,Mobile,18305,1
787,2024-01-30,Mobile,14055,1
788,2024-01-01,Desktop,31036,1
789,2024-01-27,Mobile,15621,1
790,2024-01-15,Mobile,15836,1
791,2024-01-25,Mobile,40581,1
792,2024-01-09,Desktop,42114,1
793,2024-01-19,Mobile,20560,1
794,2024-01-24,Desktop,4635,1
795,2024-01-18,Mobile,10404,1
796,2024-01-16,Mobile,580,1
797,2024-01-02,Tablet,17705,1
798,2024-01-27,Desktop,31490,1
799,2024-01-17,Desktop,33986,1
800,2024-01-30,Mobile,17076,1
801,2024-01-25,Desktop,24374,1
802,2024-01-21,Tablet,36794,1
803,2024-01-06,Mobile,37418,1
804,2024-01-06,Desktop,383,1
805,2024-01-17,Mobile,56,1
806,2024-01-02,Mobile,37851,1
807,2024-01-12,Mobile,21559,1
808,2024-01-13,Mobile,19826,1
809,2024-01-27,Desktop,49591,1
810,2024-01-05,Desktop,35091,1
811,2024-01-28,Desktop,38379,1
812,2024-01-12,Mobile,34808,1
813,2024-01-07,Mobile,18855,1
814,2024-01-26,Tablet,8445,1
815,2024-01-20,Mobile,24450,1
816,2024-01-08,Desktop,28821,1
817,2024-01-09,Tablet,38594,1
818,2024-01-11,Mobile,18598,1
819,2024-01-10,Mobile,19441,1
820,2024-01-06,Mobile,46431,1
821,2024-01-27,Desktop,36104,1
822,2024-01-22,Mobile,2187,1
823,2024-01-31,Desktop,9801,1
824,2024-01-18,Desktop,40992,1
825,2024-01-11,Tablet,44322,1
826,2024-01-17,Desktop,10665,1
827,2024-01-13,Mobile,34206,1
828,2024-01-04,Desktop,28340,1
829,2024-01-16,Mobile,37608,1
830,2024-01-31,Desktop,21540,1
831,2024-01-26,Tablet,686,1
832,2024-01-09,Mobile,4839,1
833,2024-01-29,Mobile,34798,1
834,2024-01-06,Mobile,1731,1
835,2024-01-01,Desktop,30385,1
836,2024-01-22,Mobile,49695,1
837,2024-01-17,Mobile,47963,1
838,2024-01-11,Mobile,44081,1
839,2024-01-23,Mobile,22179,1
840,2024-01-20,Mobile,33025,1
841,2024-01-13,Desktop,23590,1
842,2024-01-19,Desktop,32565,1
843,2024-01-22,Mobile,48706,1
844,2024-01-11,Desktop,11442,1
845,2024-01-10,Desktop,30792,1
846,2024-01-04,Mobile,22566,1
847,2024-01-26,Desktop,22296,1
848,2024-01-15,Desktop,25732,1
849,2024-01-08,Desktop,23256,1
850,2024-01-20,Mobile,2036,1
851,2024-01-12,Mobile,19859,1
852,2024-01-21,Mobile,32949,1
853,2024-01-02,Tablet,47686,1
854,2024-01-08,Desktop,13398,1
855,2024-01-23,Mobile,11695,1
856,2024-01-30,Mobile,48246,1
857,2024-01-07,Mobile,43349,1
858,2024-01-01,Desktop,35583,1
859,2024-01-31,Mobile,40066,1
860,2024-01-24,Desktop,43885,1
861,2024-01-25,Mobile,48754,1
862,2024-01-10,Tablet,4082,1
863,2024-01-30,Mobile,43690,1
864,2024-01-27,Desktop,18899,1
865,2024-01-10,Mobile,6687,1
866,2024-01-09,Desktop,39899,1
867,2024-01-04,Mobile,27853,1
868,2024-01-14,Mobile,44285,1
869,2024-01-24,Mobile,44630,1
870,2024-01-09,Desktop,30027,1
871,2024-01-12,Mobile,24156,1
872,2024-01-04,Tablet,17249,1
873,2024-01-04,Mobile,9070,1
874,2024-01-28,Mobile,18505,1
875,2024-01-04,Desktop,25330,1
876,2024-01-23,Mobile,23464,1
877,2024-01-27,Mobile,38029,1
878,2024-01-05,Desktop,37033,1
879,2024-01-12,Mobile,15256,1
880,2024-01-10,Desktop,19800,1
881,2024-01-29,Tablet,4255,1
882,2024-01-29,Mobile,21703,1
883,2024-01-06,Mobile,22328,1
884,2024-01-19,Desktop,15801,1
885,2024-01-06,Mobile,35749,1
886,2024-01-10,Mobile,22125,1
887,2024-01-26,Mobile,33396,1
888,2024-01-17,Desktop,46212,1
889,2024-01-24,Desktop,24006,1
890,2024-01-09,Desktop,14037,1
891,2024-01-04,Mobile,3060,1
892,2024-01-07,Mobile,24485,1
893,2024-01-22,Mobile,31978,1
894,2024-01-14,Mobile,35619,1
895,2024-01-27,Mobile,43942,1
896,2024-01-18,Mobile,40331,1
897,2024-01-13,Tablet,45530,1
898,2024-01-02,Mobile,42757,1
899,2024-01-11,Mobile,12747,1
900,2024-01-18,Mobile,3824,1
901,2024-01-11,Mobile,49841,1
902,2024-01-27,Mobile,40504,1
903,2024-01-24,Mobile,31747,1
904,2024-01-15,Desktop,5066,1
905,2024-01-06,Mobile,393,1
906,2024-01-29,Desktop,46250,1
907,2024-01-23,Desktop,4460,1
908,2024-01-12,Mobile,47575,1
909,2024-01-02,Desktop,38220,1
910,2024-01-04,Mobile,31113,1
911,2024-01-25,Tablet,13671,1
912,2024-01-13,Tablet,20109,1
913,2024-01-06,Mobile,27616,1
914,2024-01-18,Desktop,18982,1
915,2024-01-03,Mobile,38249,1
916,2024-01-17,Mobile,38413,1
917,2024-01-15,Mobile,30528,1
918,2024-01-23,Mobile,20778,1
919,2024-01-27,Desktop,37066,1
920,2024-01-21,Desktop,42872,1
921,2024-01-27,Tablet,27451,1
922,2024-01-06,Mobile,40572,1
923,2024-01-15,Tablet,31839,1
924,2024-01-13,Mobile,11794,1
925,2024-01-13,Tablet,27763,1
926,2024-01-22,Mobile,28839,1
927,2024-01-04,Desktop,24414,1
928,2024-01-22,Mobile,25647,1
929,2024-01-15,Desktop,42784,1
930,2024-01-28,Desktop,13671,1
931,2024-01-01,Desktop,35396,1
932,2024-01-13,Desktop,916,1
933,2024-01-03,Mobile,40651,1
934,2024-01-11,Desktop,44186,1
935,2024-01-01,Desktop,17359,1
936,2024-01-18,Desktop,49898,1
937,2024-01-29,Desktop,34686,1
938,2024-01-18,Mobile,36170,1
939,2024-01-13,Mobile,23390,1
940,2024-01-21,Mobile,2146,1
941,2024-01-11,Mobile,23619,1
942,2024-01-11,Mobile,10282,1
943,2024-01-04,Mobile,10815,1
944,2024-01-26,Desktop,43853,1
945,2024-01-01,Mobile,33226,1
946,2024-01-21,Mobile,48631,1
947,2024-01-15,Desktop,12799,1
948,2024-01-13,Mobile,3951,1
949,2024-01-08,Mobile,2244,1
950,2024-01-19,Mobile,29581,1
951,2024-01-06,Mobile,20464,1
952,2024-01-21,Mobile,21193,1
953,2024-01-02,Desktop,1070,1
954,2024-01-08,Mobile,15272,1
955,2024-01-01,Desktop,41678,1
956,2024-01-23,Mobile,39898,1
957,2024-01-11,Mobile,19910,1
958,2024-01-12,Mobile,1015,1
959,2024-01-31,Mobile,48938,1
960,2024-01-01,Mobile,44964,1
961,2024-01-08,Mobile,38032,1
962,2024-01-03,Mobile,7706,1
963,2024-01-13,Mobile,9346,1
964,2024-01-04,Mobile,32238,1
965,2024-01-11,Mobile,44712,1
966,2024-01-24,Tablet,2311,1
967,2024-01-26,Mobile,15720,1
968,2024-01-18,Mobile,9598,1
969,2024-01-28,Mobile,8809,1
970,2024-01-20,Mobile,38923,1
971,2024-01-10,Desktop,36231,1
972,2024-01-09,Desktop,40310,1
973,2024-01-15,Mobile,45207,1
974,2024-01-05,Desktop,24063,1
975,2024-01-21,Desktop,17573,1
976,2024-01-02,Desktop,864,1
977,2024-01-06,Mobile,46739,1
978,2024-01-28,Mobile,12672,1
979,2024-01-13,Desktop,8975,1
980,2024-01-17,Mobile,17914,1
981,2024-01-20,Mobile,28832,1
982,2024-01-16,Mobile,24123,1
983,2024-01-22,Mobile,24974,1
984,2024-01-07,Mobile,47127,1
985,2024-01-22,Desktop,23544,1
986,2024-01-28,Mobile,13921,1
987,2024-01-13,Desktop,30327,1
988,2024-01-12,Mobile,29190,1
989,2024-01-25,Mobile,11185,1
990,2024-01-16,Mobile,8582,1
991,2024-01-27,Desktop,30315,1
992,2024-01-23,Mobile,31963,1
993,2024-01-29,Mobile,29442,1
994,2024-01-06,Mobile,30746,1
995,2024-01-28,Mobile,19594,1
996,2024-01-24,Mobile,21063,1
997,2024-01-18,Mobile,3709,1
998,2024-01-07,Mobile,16604,1
999,2024-01-12,Mobile,48581,1
1000,2024-01-18,Mobile,22474,1
1001,2024-01-10,Tablet,28217,1
1002,2024-01-14,Mobile,24734,1
1003,2024-01-05,Mobile,6495,1
1004,2024-01-23,Mobile,27053,1
1005,2024-01-06,Desktop,13655,1
1006,2024-01-20,Mobile,29399,1
1007,2024-01-28,Mobile,20838,1
1008,2024-01-17,Desktop,47995,1
1009,2024-01-12,Mobile,46340,1
1010,2024-01-24,Mobile,21851,1
1011,2024-01-16,Mobile,23945,1
1012,2024-01-15,Mobile,31393,1
1013,2024-01-18,Mobile,3309,1
1014,2024-01-22,Mobile,27039,1
1015,2024-01-03,Desktop,17236,1
1016,2024-01-02,Mobile,34868,1
1017,2024-01-31,Desktop,18349,1
1018,2024-01-29,Mobile,2970,1
1019,2024-01-19,Mobile,20591,1
1020,2024-01-06,Mobile,27778,1
1021,2024-01-04,Mobile,18571,1
1022,2024-01-11,Desktop,45574,1
1023,2024-01-08,Desktop,24454,1
1024,2024-01-03,Desktop,27665,1
1025,2024-01-29,Mobile,34696,1
1026,2024-01-18,Mobile,10616,1
1027,2024-01-27,Mobile,49472,1
1028,2024-01-31,Mobile,35469,1
1029,2024-01-12,Desktop,30449,1
1030,2024-01-20,Mobile,43069,1
1031,2024-01-06,Mobile,20793,1
1032,2024-01-28,Mobile,44562,1
1033,2024-01-19,Desktop,38383,1
1034,2024-01-24,Mobile,44234,1
1035,2024-01-08,Desktop,29541,1
1036,2024-01-07,Desktop,31655,1
1037,2024-01-03,Desktop,16666,1
1038,2024-01-30,Mobile,31747,1
1039,2024-01-27,Mobile,44147,1
1040,2024-01-12,Mobile,44153,1
1041,2024-01-28,Mobile,24203,1
1042,2024-01-27,Desktop,43953,1
1043,2024-01-27,Mobile,19477,1
1044,2024-01-17,Mobile,43581,1
1045,2024-01-21,Mobile,23241,1
1046,2024-01-23,Mobile,2916,1
1047,2024-01-08,Desktop,47639,1
1048,2024-01-07,Mobile,45301,1
1049,2024-01-30,Mobile,47148,1
1050,2024-01-01,Desktop,269,1
1051,2024-01-20,Desktop,2757,1
1052,2024-01-10,Desktop,4403,1
1053,2024-01-24,Mobile,41603,1
1054,2024-01-09,Mobile,24002,1
1055,2024-01-11,Mobile,35331,1
1056,2024-01-27,Mobile,41019,1
1057,2024-01-17,Mobile,43612,1
1058,2024-01-20,Mobile,13059,1
1059,2024-01-18,Mobile,45779,1
1060,2024-01-12,Mobile,32069,1
1061,2024-01-28,Desktop,33430,1
1062,2024-01-02,Mobile,36114,1
1063,2024-01-26,Desktop,43053,1
1064,2024-01-26,Mobile,8924,1
1065,2024-01-02,Desktop,36408,1
1066,2024-01-27,Mobile,42488,1
1067,2024-01-20,Mobile,46667,1
1068,2024-01-22,Mobile,36554,1
1069,2024-01-17,Mobile,28753,1
1070,2024-01-02,Desktop,2263,1
1071,2024-01-19,Mobile,23902,1
1072,2024-01-11,Desktop,40836,1
1073,2024-01-22,Desktop,37762,1
1074,2024-01-13,Tablet,40139,1
1075,2024-01-06,Mobile,15925,1
1076,2024-01-30,Mobile,13939,1
1077,2024-01-19,Tablet,45340,1
1078,2024-01-19,Mobile,27864,1
1079,2024-01-06,Mobile,6277,1
1080,2024-01-08,Mobile,21040,1
1081,2024-01-18,Tablet,13227,1
1082,2024-01-27,Desktop,24565,1
1083,2024-01-23,Mobile,15328,1
1084,2024-01-18,Desktop,49537,1
1085,2024-01-02,Mobile,21956,1
1086,2024-01-28,Mobile,32406,1
1087,2024-01-09,Mobile,31203,1
1088,2024-01-06,Mobile,19830,1
1089,2024-01-04,Mobile,3630,1
1090,2024-01-17,Desktop,15459,1
1091,2024-01-24,Mobile,42026,1
1092,2024-01-24,Mobile,38559,1
1093,2024-01-17,Desktop,8854,1
1094,2024-01-15,Mobile,28307,1
1095,2024-01-10,Desktop,21373,1
1096,2024-01-24,Tablet,23315,1
1097,2024-01-07,Mobile,33720,1
1098,2024-01-05,Mobile,36948,1
1099,2024-01-26,Mobile,34340,1
1100,2024-01-30,Desktop,22834,1
1101,2024-01-20,Mobile,26600,1
1102,2024-01-18,Mobile,18841,1
1103,2024-01-25,Mobile,6956,1
1104,2024-01-24,Desktop,36656,1
1105,2024-01-17,Mobile,2509,1
1106,2024-01-15,Mobile,39620,1
1107,2024-01-15,Mobile,43381,1
1108,2024-01-04,Mobile,36450,1
1109,2024-01-02,Mobile,46571,1
1110,2024-01-28,Mobile,23210,1
1111,2024-01-23,Mobile,27978,1
1112,2024-01-11,Mobile,21512,1
1113,2024-01-01,Desktop,484,1
1114,2024-01-24,Mobile,16638,1
1115,2024-01-09,Mobile,42323,1
1116,2024-01-16,Mobile,36515,1
1117,2024-01-05,Mobile,33710,1
1118,2024-01-07,Mobile,36798,1
1119,2024-01-29,Mobile,49367,1
1120,2024-01-12,Mobile,42558,1
1121,2024-01-14,Tablet,35253,1
1122,2024-01-04,Desktop,26786,1
1123,2024-01-15,Mobile,9135,1
1124,2024-01-26,Mobile,45137,1
1125,2024-01-30,Mobile,23030,1
1126,2024-01-23,Mobile,38372,1
1127,2024-01-30,Mobile,10983,1
1128,2024-01-14,Mobile,23389,1
1129,2024-01-28,Mobile,6619,1
1130,2024-01-14,Mobile,38130,1
1131,2024-01-03,Mobile,3417,1
1132,2024-01-21,Mobile,30238,1
1133,2024-01-16,Mobile,42289,1
1134,2024-01-29,Mobile,16711,1
1135,2024-01-16,Desktop,13648,1
1136,2024-01-19,Mobile,25493,1
1137,2024-01-05,Tablet,29322,1
1138,2024-01-15,Mobile,38105,1
1139,2024-01-29,Desktop,17161,1
1140,2024-01-22,Mobile,23164,1
1141,2024-01-01,Mobile,16913,1
1142,2024-01-26,Mobile,41766,1
1143,2024-01-01,Desktop,19580,1
1144,2024-01-19,Mobile,19349,1
1145,2024-01-27,Desktop,21013,1
1146,2024-01-18,Mobile,49437,1
1147,2024-01-09,Mobile,47844,1
1148,2024-01-15,Mobile,48903,1
1149,2024-01-02,Mobile,14293,1
1150,2024-01-27,Mobile,17209,1
1151,2024-01-30,Mobile,33008,1
1152,2024-01-29,Mobile,3920,1
1153,2024-01-29,Mobile,48227,1
1154,2024-01-10,Mobile,37727,1
1155,2024-01-07,Mobile,32141,1
1156,2024-01-01,Mobile,22610,1
1157,2024-01-06,Mobile,33253,1
1158,2024-01-10,Mobile,42413,1
1159,2024-01-11,Desktop,29140,1
1160,2024-01-09,Desktop,36802,1
1161,2024-01-04,Desktop,36341,1
1162,2024-01-09,Tablet,6780,1
1163,2024-01-27,Desktop,38018,1
1164,2024-01-16,Desktop,41510,1
1165,2024-01-07,Mobile,49588,1
1166,2024-01-14,Mobile,19130,1
1167,2024-01-13,Mobile,11533,1
1168,2024-01-17,Mobile,44512,1
1169,2024-01-10,Mobile,26283,1
1170,2024-01-15,Desktop,12789,1
1171,2024-01-27,Mobile,23905,1
1172,2024-01-08,Desktop,20029,1
1173,2024-01-02,Mobile,31655,1
1174,2024-01-13,Tablet,780,1
1175,2024-01-23,Desktop,24883,1
1176,2024-01-05,Desktop,37293,1
1177,2024-01-01,Desktop,25465,1
1178,2024-01-23,Desktop,45322,1
1179,2024-01-19,Mobile,758,1
1180,2024-01-27,Mobile,20972,1
1181,2024-01-21,Desktop,203,1
1182,2024-01-14,Mobile,12238,1
1183,2024-01-11,Desktop,884,1
1184,2024-01-04,Desktop,35259,1
1185,2024-01-15,Desktop,48122,1
1186,2024-01-28,Mobile,8544,1
1187,2024-01-10,Desktop,48392,1
1188,2024-01-17,Mobile,10247,1
1189,2024-01-25,Desktop,12184,1
1190,2024-01-11,Mobile,1280,1
1191,2024-01-12,Mobile,23954,1
1192,2024-01-12,Mobile,20439,1
1193,2024-01-07,Desktop,40699,1
1194,2024-01-07,Desktop,8117,1
1195,2024-01-29,Mobile,16875,1
1196,2024-01-17,Mobile,36063,1
1197,2024-01-18,Mobile,30526,1
1198,2024-01-15,Mobile,16483,1
1199,2024-01-22,Mobile,23955,1
1200,2024-01-19,Desktop,21008,1
1201,2024-01-08,Mobile,10795,1
1202,2024-01-12,Mobile,30563,1
1203,2024-01-12,Mobile,41292,1
1204,2024-01-27,Desktop,49298,1
1205,2024-01-13,Desktop,13240,1
1206,2024-01-14,Tablet,21778,1
1207,2024-01-26,Mobile,24654,1
1208,2024-01-16,Tablet,20109,1
1209,2024-01-20,Mobile,24549,1
1210,2024-01-26,Mobile,2243,1
1211,2024-01-17,Mobile,45560,1
1212,2024-01-16,Tablet,26438,1
1213,2024-01-31,Desktop,5879,1
1214,2024-01-07,Desktop,29041,1
1215,2024-01-18,Mobile,44750,1
1216,2024-01-17,Mobile,20603,1
1217,2024-01-27,Mobile,38963,1
1218,2024-01-14,Desktop,34416,1
1219,2024-01-15,Mobile,23587,1
1220,2024-01-02,Desktop,2816,1
1221,2024-01-24,Mobile,18350,1
1222,2024-01-20,Desktop,46545,1
1223,2024-01-13,Mobile,1386,1
1224,2024-01-25,Desktop,39407,1
1225,2024-01-16,Mobile,46355,1
1226,2024-01-14,Mobile,43161,1
1227,2024-01-24,Tablet,24400,1
1228,2024-01-19,Mobile,1017,1
1229,2024-01-08,Mobile,47888,1
1230,2024-01-06,Desktop,8260,1
1231,2024-01-10,Mobile,11588,1
1232,2024-01-26,Mobile,30705,1
1233,2024-01-07,Mobile,30562,1
1234,2024-01-06,Desktop,45861,1
1235,2024-01-05,Mobile,46961,1
1236,2024-01-09,Mobile,12433,1
1237,2024-01-20,Mobile,21179,1
1238,2024-01-31,Mobile,14947,1
1239,2024-01-10,Mobile,39554,1
1240,2024-01-01,Mobile,43660,1
1241,2024-01-26,Mobile,40372,1
1242,2024-01-04,Mobile,12935,1
1243,2024-01-23,Mobile,42351,1
1244,2024-01-09,Mobile,15644,1
1245,2024-01-22,Mobile,16843,1
1246,2024-01-11,Mobile,44302,1
1247,2024-01-07,Mobile,12387,1
1248,2024-01-07,Mobile,38081,1
1249,2024-01-08,Mobile,10629,1
1250,2024-01-19,Mobile,27593,1
1251,2024-01-24,Mobile,25247,1
1252,2024-01-03,Mobile,48875,1
1253,2024-01-14,Desktop,2545,1
1254,2024-01-20,Mobile,37010,1
1255,2024-01-13,Mobile,3184,1
1256,2024-01-12,Tablet,19561,1
1257,2024-01-21,Mobile,30381,1
1258,2024-01-05,Desktop,28412,1
1259,2024-01-24,Mobile,41378,1
1260,2024-01-26,Mobile,13939,1
1261,2024-01-13,Mobile,20292,1
1262,2024-01-01,Desktop,21425,1
1263,2024-01-05,Mobile,17110,1
1264,2024-01-05,Desktop,23876,1
1265,2024-01-21,Desktop,35406,1
1266,2024-01-23,Desktop,30358,1
1267,2024-01-29,Mobile,29784,1
1268,2024-01-24,Desktop,2705,1
1269,2024-01-10,Mobile,40171,1
1270,2024-01-09,Mobile,26560,1
1271,2024-01-06,Desktop,5005,1
1272,2024-01-20,Mobile,45809,1
1273,2024-01-12,Desktop,40451,1
1274,2024-01-14,Mobile,12747,1
1275,2024-01-08,Mobile,45304,1
1276,2024-01-01,Mobile,36647,1
1277,2024-01-09,Mobile,39352,1
1278,2024-01-20,Desktop,7768,1
1279,2024-01-13,Mobile,16882,1
1280,2024-01-11,Mobile,35497,1
1281,2024-01-10,Mobile,10132,1
1282,2024-01-27,Mobile,32015,1
1283,2024-01-27,Mobile,36620,1
1284,2024-01-22,Mobile,8937,1
1285,2024-01-21,Desktop,7635,1
1286,2024-01-26,Tablet,42148,1
1287,2024-01-12,Mobile,49275,1
1288,2024-01-31,Desktop,30174,1
1289,2024-01-22,Mobile,43106,1
1290,2024-01-31,Mobile,8501,1
1291,2024-01-03,Mobile,35509,1
1292,2024-01-16,Desktop,10459,1
1293,2024-01-30,Desktop,38540,1
1294,2024-01-02,Desktop,14656,1
1295,2024-01-11,Desktop,31620,1
1296,2024-01-19,Mobile,6643,1
1297,2024-01-21,Mobile,40388,1
1298,2024-01-27,Mobile,28957,1
1299,2024-01-30,Mobile,21522,1
1300,2024-01-25,Mobile,11744,1
1301,2024-01-20,Desktop,1300,1
1302,2024-01-01,Mobile,31597,1
1303,2024-01-28,Mobile,40752,1
1304,2024-01-05,Mobile,12141,1
1305,2024-01-11,Desktop,48067,1
1306,2024-01-30,Mobile,8918,1
1307,2024-01-08,Mobile,18623,1
1308,2024-01-25,Mobile,5135,1
1309,2024-01-31,Mobile,16812,1
1310,2024-01-03,Desktop,13173,1
1311,2024-01-09,Desktop,15976,1
1312,2024-01-27,Mobile,4646,1
1313,2024-01-10,Tablet,32739,1
1314,2024-01-07,Mobile,11024,1
1315,2024-01-29,Mobile,11826,1
1316,2024-01-25,Tablet,10903,1
1317,2024-01-04,Mobile,32892,1
1318,2024-01-29,Tablet,44820,1
1319,2024-01-18,Desktop,8987,1
1320,2024-01-01,Mobile,23609,1
1321,2024-01-20,Desktop,2176,1
1322,2024-01-02,Tablet,32740,1
1323,2024-01-27,Desktop,33100,1
1324,2024-01-21,Desktop,16659,1
1325,2024-01-15,Mobile,44492,1
1326,2024-01-30,Desktop,41392,1
1327,2024-01-29,Desktop,16404,1
1328,2024-01-06,Mobile,1146,1
1329,2024-01-21,Mobile,17554,1
1330,2024-01-26,Mobile,10769,1
1331,2024-01-27,Mobile,4886,1
1332,2024-01-01,Mobile,40256,1
1333,2024-01-21,Mobile,38930,1
1334,2024-01-09,Desktop,43070,1
1335,2024-01-01,Mobile,44933,1
1336,2024-01-08,Desktop,9244,1
1337,2024-01-17,Mobile,8762,1
1338,2024-01-24,Mobile,33323,1
1339,2024-01-07,Mobile,28900,1
1340,2024-01-14,Mobile,18220,1
1341,2024-01-16,Mobile,13003,1
1342,2024-01-02,Mobile,26641,1
1343,2024-01-24,Mobile,21295,1
1344,2024-01-17,Mobile,49645,1
1345,2024-01-09,Desktop,49814,1
1346,2024-01-10,Mobile,47098,1
1347,2024-01-27,Desktop,26298,1
1348,2024-01-03,Desktop,18970,1
1349,2024-01-17,Mobile,6541,1
1350,2024-01-06,Mobile,12214,1
1351,2024-01-22,Mobile,13681,1
1352,2024-01-27,Desktop,43115,1
1353,2024-01-13,Desktop,32425,1
1354,2024-01-29,Desktop,38842,1
1355,2024-01-28,Mobile,30499,1
1356,2024-01-25,Mobile,21410,1
1357,2024-01-30,Desktop,21934,1
1358,2024-01-04,Mobile,10637,1
1359,2024-01-27,Desktop,32519,1
1360,2024-01-22,Desktop,11154,1
1361,2024-01-12,Mobile,16310,1
1362,2024-01-21,Mobile,13204,1
1363,2024-01-10,Mobile,26341,1
1364,2024-01-03,Mobile,6092,1
1365,2024-01-27,Desktop,18747,1
1366,2024-01-21,Mobile,36896,1
1367,2024-01-06,Mobile,48905,1
1368,2024-01-24,Desktop,29278,1
1369,2024-01-05,Mobile,16300,1
1370,2024-01-05,Mobile,39428,1
1371,2024-01-09,Mobile,11346,1
1372,2024-01-31,Mobile,15571,1
1373,2024-01-11,Mobile,17423,1
1374,2024-01-21,Mobile,9233,1
1375,2024-01-11,Mobile,3698,1
1376,2024-01-03,Mobile,6530,1
1377,2024-01-20,Mobile,3069,1
1378,2024-01-25,Mobile,44674,1
1379,2024-01-06,Mobile,1544,1
1380,2024-01-10,Mobile,9059,1
1381,2024-01-16,Mobile,39860,1
1382,2024-01-31,Desktop,41723,1
1383,2024-01-13,Mobile,22697,1
1384,2024-01-02,Desktop,39249,1
1385,2024-01-23,Mobile,1554,1
1386,2024-01-24,Desktop,37707,1
1387,2024-01-02,Mobile,3771,1
1388,2024-01-24,Mobile,25369,1
1389,2024-01-30,Mobile,35065,1
1390,2024-01-30,Desktop,7705,1
1391,2024-01-28,Mobile,32225,1
1392,2024-01-31,Mobile,18544,1
1393,2024-01-22,Mobile,773,1
1394,2024-01-16,Mobile,24386,1
1395,2024-01-23,Mobile,17057,1
1396,2024-01-07,Mobile,2723,1
1397,2024-01-21,Desktop,30478,1
1398,2024-01-22,Desktop,36882,1
1399,2024-01-27,Desktop,9729,1
1400,2024-01-24,Mobile,6422,1
1401,2024-01-31,Mobile,37736,1
1402,2024-01-15,Mobile,3311,1
1403,2024-01-11,Mobile,141,1
1404,2024-01-13,Mobile,20439,1
1405,2024-01-03,Desktop,33463,1
1406,2024-01-05,Desktop,47681,1
1407,2024-01-02,Mobile,27806,1
1408,2024-01-26,Desktop,47333,1
1409,2024-01-02,Mobile,48566,1
1410,2024-01-20,Mobile,47119,1
1411,2024-01-20,Mobile,3737,1
1412,2024-01-20,Mobile,37636,1
1413,2024-01-08,Mobile,40165,1
1414,2024-01-01,Desktop,17442,1
1415,2024-01-26,Tablet,20169,1
1416,2024-01-11,Desktop,1239,1
1417,2024-01-29,Mobile,23176,1
1418,2024-01-11,Mobile,20841,1
1419,2024-01-02,Mobile,25615,1
1420,2024-01-14,Mobile,44482,1
1421,2024-01-07,Mobile,16702,1
1422,2024-01-18,Mobile,8865,1
1423,2024-01-30,Mobile,27479,1
1424,2024-01-20,Mobile,7009,1
1425,2024-01-28,Desktop,17988,1
1426,2024-01-07,Desktop,4402,1
1427,2024-01-21,Desktop,17095,1
1428,2024-01-10,Tablet,7785,1
1429,2024-01-05,Mobile,31298,1
1430,2024-01-21,Mobile,37154,1
1431,2024-01-11,Mobile,12201,1
1432,2024-01-24,Mobile,43905,1
1433,2024-01-26,Mobile,3303,1
1434,2024-01-30,Desktop,40127,1
1435,2024-01-26,Desktop,30905,1
1436,2024-01-20,Mobile,19567,1
1437,2024-01-15,Mobile,855,1
